concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Round Grinding,complete,ID4445,2012-01-22 09:50:00+00:00,Round Grinding,ID4445,2012-01-22 04:22:56.250000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4445,2012-01-22 13:53:00+00:00,Round Grinding,ID4445,2012-01-22 13:37:48.750000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-22 14:10:00+00:00,Round Grinding,ID4528,2012-01-22 14:08:56.250000+00:00,Case238,Variant 106,106,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-22 19:13:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-22 18:54:03.750000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4385,2012-01-22 22:58:00+00:00,Round Grinding,ID4385,2012-01-22 22:43:56.250000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4355,2012-01-23 01:59:00+00:00,Round Grinding,ID4355,2012-01-23 01:47:41.250000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4445,2012-01-23 13:47:00+00:00,Round Grinding,ID4445,2012-01-23 13:02:45+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID0420,2012-01-24 00:26:00+00:00,Round Grinding,ID0420,2012-01-24 00:26:00+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4445,2012-01-24 04:16:00+00:00,Round Grinding,ID4445,2012-01-24 04:01:37.500000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-09 00:23:00+00:00,Round Grinding,ID0420,2012-02-08 20:48:22.500000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-09 03:20:00+00:00,Round Grinding,ID4445,2012-02-09 03:08:56.250000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-09 13:48:00+00:00,Round Grinding,ID4445,2012-02-09 13:22:15+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-09 22:51:00+00:00,Round Grinding,ID0420,2012-02-09 22:17:03.750000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-10 05:30:00+00:00,Round Grinding,ID4355,2012-02-10 05:05:03.750000+00:00,Case238,Variant 106,106,Fluxicon Disco
Round Grinding,complete,ID4618,2012-02-16 08:15:00+00:00,Round Grinding,ID4618,2012-02-16 05:55:33.750000+00:00,Case238,Variant 106,106,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-16 21:04:00+00:00,Final Inspection Q.C.,ID4618,2012-02-16 19:51:54.375000+00:00,Case238,Variant 106,106,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-16 22:32:00+00:00,Final Inspection Q.C.,ID4618,2012-02-16 22:23:45+00:00,Case238,Variant 106,106,Fluxicon Disco
Packing,complete,ID4820,2012-02-17 08:00:00+00:00,Packing,ID4820,2012-02-17 07:28:56.250000+00:00,Case238,Variant 106,106,Fluxicon Disco
End,complete,End,2012-02-17 08:00:00+00:00,End,End,2012-02-17 08:00:00+00:00,Case238,Variant 106,106,Fluxicon Disco
Start,complete,Start,2012-01-15 05:56:00+00:00,Start,Start,2012-01-15 05:56:00+00:00,Case239,Variant 107,107,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-15 13:38:00+00:00,Turning & Milling,ID4794,2012-01-15 13:19:57.187500+00:00,Case239,Variant 107,107,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-15 17:34:00+00:00,Turning & Milling,ID4429,2012-01-15 17:24:46.875000+00:00,Case239,Variant 107,107,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-15 18:29:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-15 18:25:33.750000+00:00,Case239,Variant 107,107,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-15 20:39:00+00:00,Turning & Milling,ID4529,2012-01-15 20:33:55.312500+00:00,Case239,Variant 107,107,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-16 09:37:00+00:00,Turning & Milling,ID4794,2012-01-16 09:06:36.562500+00:00,Case239,Variant 107,107,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-17 20:33:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-17 20:25:37.500000+00:00,Case239,Variant 107,107,Fluxicon Disco
Nitration Q.C.,complete,ID4618,2012-01-23 21:49:00+00:00,Nitration Q.C.,ID4618,2012-01-21 18:26:30+00:00,Case239,Variant 107,107,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-25 00:14:00+00:00,Laser Marking,ID0998,2012-01-24 17:37:45+00:00,Case239,Variant 107,107,Fluxicon Disco
Lapping,complete,ID0998,2012-01-25 19:12:00+00:00,Lapping,ID0998,2012-01-25 14:27:30+00:00,Case239,Variant 107,107,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-26 01:02:00+00:00,Final Inspection Q.C.,ID4618,2012-01-26 00:41:11.250000+00:00,Case239,Variant 107,107,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-27 20:15:00+00:00,Final Inspection Q.C.,ID4618,2012-01-27 16:11:54.375000+00:00,Case239,Variant 107,107,Fluxicon Disco
Packing,complete,ID4820,2012-01-30 08:00:00+00:00,Packing,ID4820,2012-01-30 04:43:56.718750+00:00,Case239,Variant 107,107,Fluxicon Disco
End,complete,End,2012-01-30 08:00:00+00:00,End,End,2012-01-30 08:00:00+00:00,Case239,Variant 107,107,Fluxicon Disco
Start,complete,Start,2012-01-18 03:01:00+00:00,Start,Start,2012-01-18 03:01:00+00:00,Case24,Variant 108,108,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 06:24:00+00:00,Turning & Milling,ID4932,2012-01-18 06:16:04.218750+00:00,Case24,Variant 108,108,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 11:03:00+00:00,Turning & Milling,ID4932,2012-01-18 10:52:06.093750+00:00,Case24,Variant 108,108,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-18 19:07:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-18 18:36:45+00:00,Case24,Variant 108,108,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-19 17:47:00+00:00,Laser Marking,ID4882,2012-01-19 12:08:15+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID4872,2012-01-24 01:13:00+00:00,Lapping,ID4872,2012-01-22 23:21:30+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4109,2012-01-24 03:00:00+00:00,Round Grinding,ID4109,2012-01-24 03:00:00+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4493,2012-01-27 20:56:00+00:00,Round Grinding,ID4493,2012-01-27 20:41:22.500000+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-23 22:20:00+00:00,Round Grinding,ID4355,2012-02-23 07:25:33.750000+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID0998,2012-02-23 22:46:00+00:00,Lapping,ID0998,2012-02-23 22:39:30+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID4882,2012-02-23 22:52:00+00:00,Lapping,ID4882,2012-02-23 22:50:30+00:00,Case24,Variant 108,108,Fluxicon Disco
Lapping,complete,ID0998,2012-02-23 23:32:00+00:00,Lapping,ID0998,2012-02-23 23:22:00+00:00,Case24,Variant 108,108,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-24 00:42:00+00:00,Round Grinding,ID4355,2012-02-24 00:37:37.500000+00:00,Case24,Variant 108,108,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-27 17:52:00+00:00,Final Inspection Q.C.,ID4493,2012-02-27 09:30:26.250000+00:00,Case24,Variant 108,108,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-28 16:21:00+00:00,Final Inspection Q.C.,ID4493,2012-02-28 14:14:31.875000+00:00,Case24,Variant 108,108,Fluxicon Disco
Packing,complete,ID4820,2012-02-29 08:00:00+00:00,Packing,ID4820,2012-02-29 08:00:00+00:00,Case24,Variant 108,108,Fluxicon Disco
End,complete,End,2012-02-29 08:00:00+00:00,End,End,2012-02-29 08:00:00+00:00,Case24,Variant 108,108,Fluxicon Disco
Start,complete,Start,2012-02-01 10:22:00+00:00,Start,Start,2012-02-01 10:22:00+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-01 14:00:00+00:00,Turning & Milling,ID4794,2012-02-01 13:51:29.062500+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-01 22:01:00+00:00,Turning & Milling,ID4529,2012-02-01 21:42:12.656250+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-02 02:54:00+00:00,Turning & Milling,ID4429,2012-02-02 02:42:33.281250+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-02 13:47:00+00:00,Turning & Milling,ID4794,2012-02-02 13:21:29.531250+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-02 22:46:00+00:00,Turning & Milling,ID4529,2012-02-02 22:24:56.718750+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-03 02:45:00+00:00,Turning & Milling,ID4429,2012-02-03 02:35:39.843750+00:00,Case240,Variant 109,109,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-06 08:15:00+00:00,Flat Grinding,ID4882,2012-02-06 00:59:03.750000+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-06 22:22:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-06 21:29:03.750000+00:00,Case240,Variant 109,109,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-06 23:03:00+00:00,Laser Marking,ID0998,2012-02-06 22:52:45+00:00,Case240,Variant 109,109,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-07 00:06:00+00:00,Flat Grinding,ID4882,2012-02-07 00:00:05.625000+00:00,Case240,Variant 109,109,Fluxicon Disco
Packing,complete,ID4491,2012-02-07 08:00:00+00:00,Packing,ID4491,2012-02-07 08:00:00+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-07 16:17:00+00:00,Turning & Milling,ID4794,2012-02-07 15:57:35.156250+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID0998,2012-02-07 16:59:00+00:00,Lapping,ID0998,2012-02-07 16:48:30+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-07 20:40:00+00:00,Final Inspection Q.C.,ID4618,2012-02-07 20:19:16.875000+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-07 21:35:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-07 21:31:33.750000+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-07 22:00:00+00:00,Final Inspection Q.C.,ID4618,2012-02-07 21:57:39.375000+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-07 22:47:00+00:00,Turning & Milling,ID4794,2012-02-07 22:45:09.843750+00:00,Case240,Variant 109,109,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-12 16:53:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-12 09:45:07.500000+00:00,Case240,Variant 109,109,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-12 17:26:00+00:00,Laser Marking,ID0998,2012-02-12 17:17:45+00:00,Case240,Variant 109,109,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-12 18:51:00+00:00,Flat Grinding,ID4882,2012-02-12 18:43:01.875000+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID4882,2012-02-13 08:15:00+00:00,Lapping,ID4882,2012-02-13 05:48:00+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID4882,2012-02-13 16:48:00+00:00,Lapping,ID4882,2012-02-13 14:39:45+00:00,Case240,Variant 109,109,Fluxicon Disco
Lapping,complete,ID4882,2012-02-13 18:33:00+00:00,Lapping,ID4882,2012-02-13 18:06:45+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-13 22:14:00+00:00,Final Inspection Q.C.,ID4618,2012-02-13 21:53:16.875000+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-14 20:47:00+00:00,Final Inspection Q.C.,ID4618,2012-02-14 20:37:20.625000+00:00,Case240,Variant 109,109,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-14 23:00:00+00:00,Final Inspection Q.C.,ID4618,2012-02-14 22:47:31.875000+00:00,Case240,Variant 109,109,Fluxicon Disco
Packing,complete,ID4820,2012-02-15 08:00:00+00:00,Packing,ID4820,2012-02-15 07:30:28.125000+00:00,Case240,Variant 109,109,Fluxicon Disco
End,complete,End,2012-02-15 08:00:00+00:00,End,End,2012-02-15 08:00:00+00:00,Case240,Variant 109,109,Fluxicon Disco
Start,complete,Start,2012-01-16 07:00:00+00:00,Start,Start,2012-01-16 07:00:00+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-16 08:15:00+00:00,Turning & Milling,ID4429,2012-01-16 08:12:04.218750+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-17 08:15:00+00:00,Turning & Milling,ID4429,2012-01-17 07:18:45+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 06:34:00+00:00,Turning & Milling,ID4167,2012-01-23 01:00:26.718750+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-23 16:57:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-23 16:18:03.750000+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-23 17:41:00+00:00,Turning & Milling,ID4794,2012-01-23 17:39:16.875000+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-23 23:02:00+00:00,Turning & Milling,ID4794,2012-01-23 22:49:27.656250+00:00,Case241,Variant 110,110,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-24 15:40:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-24 14:37:37.500000+00:00,Case241,Variant 110,110,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-24 20:37:00+00:00,Laser Marking,ID0998,2012-01-24 19:22:45+00:00,Case241,Variant 110,110,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-01-26 19:40:00+00:00,Flat Grinding,ID0998,2012-01-26 15:15:20.625000+00:00,Case241,Variant 110,110,Fluxicon Disco
Lapping,complete,ID0998,2012-01-26 19:40:00+00:00,Lapping,ID0998,2012-01-26 19:40:00+00:00,Case241,Variant 110,110,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-26 21:53:00+00:00,Final Inspection Q.C.,ID4287,2012-01-26 21:40:31.875000+00:00,Case241,Variant 110,110,Fluxicon Disco
Packing,complete,ID4820,2012-01-27 08:00:00+00:00,Packing,ID4820,2012-01-27 07:26:48.281250+00:00,Case241,Variant 110,110,Fluxicon Disco
End,complete,End,2012-01-27 08:00:00+00:00,End,End,2012-01-27 08:00:00+00:00,Case241,Variant 110,110,Fluxicon Disco
Start,complete,Start,2012-02-08 14:00:00+00:00,Start,Start,2012-02-08 14:00:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-08 21:19:00+00:00,Turning & Milling,ID4794,2012-02-08 21:01:51.093750+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-08 22:50:00+00:00,Turning & Milling,ID4794,2012-02-08 22:46:26.718750+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-09 03:12:00+00:00,Turning & Milling,ID4167,2012-02-09 03:01:45.937500+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-09 09:46:00+00:00,Turning & Milling,ID4529,2012-02-09 09:46:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-09 22:41:00+00:00,Turning & Milling,ID4794,2012-02-09 22:10:43.593750+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-10 16:29:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-10 15:22:15+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-10 16:36:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-10 16:35:33.750000+00:00,Case242,Variant 111,111,Fluxicon Disco
Lapping,complete,ID4882,2012-02-12 08:15:00+00:00,Lapping,ID4882,2012-02-12 08:15:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-12 17:46:00+00:00,Laser Marking,ID0998,2012-02-12 15:23:15+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-12 20:31:00+00:00,Turning & Milling,ID0997,2012-02-12 20:24:33.281250+00:00,Case242,Variant 111,111,Fluxicon Disco
Lapping,complete,ID0998,2012-02-13 00:47:00+00:00,Lapping,ID0998,2012-02-12 23:43:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-13 05:00:00+00:00,Round Grinding,ID4528,2012-02-13 04:44:11.250000+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-13 05:28:00+00:00,Turning & Milling,ID4794,2012-02-13 05:26:54.375000+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID0937,2012-02-13 08:15:00+00:00,Round Grinding,ID0937,2012-02-13 08:15:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-13 11:31:00+00:00,Turning & Milling,ID4794,2012-02-13 11:23:20.625000+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-13 13:40:00+00:00,Round Grinding,ID4528,2012-02-13 13:31:56.250000+00:00,Case242,Variant 111,111,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-13 14:30:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-13 14:26:52.500000+00:00,Case242,Variant 111,111,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-13 16:09:00+00:00,Laser Marking,ID0998,2012-02-13 15:44:15+00:00,Case242,Variant 111,111,Fluxicon Disco
Lapping,complete,ID0998,2012-02-13 17:22:00+00:00,Lapping,ID0998,2012-02-13 17:03:45+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-13 19:00:00+00:00,Final Inspection Q.C.,ID4287,2012-02-13 18:50:48.750000+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4872,2012-02-13 23:07:00+00:00,Round Grinding,ID4872,2012-02-13 22:51:33.750000+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4872,2012-02-13 23:07:00+00:00,Round Grinding,ID4872,2012-02-13 23:07:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Packing,complete,ID4820,2012-02-14 08:00:00+00:00,Packing,ID4820,2012-02-14 07:30:51.093750+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-14 11:53:00+00:00,Round Grinding,ID4528,2012-02-14 11:38:26.250000+00:00,Case242,Variant 111,111,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-14 11:53:00+00:00,Round Grinding,ID4528,2012-02-14 11:53:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-14 14:19:00+00:00,Final Inspection Q.C.,ID4287,2012-02-14 14:05:18.750000+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-16 22:30:00+00:00,Final Inspection Q.C.,ID4287,2012-02-16 17:13:58.125000+00:00,Case242,Variant 111,111,Fluxicon Disco
Packing,complete,ID4820,2012-02-17 08:00:00+00:00,Packing,ID4820,2012-02-17 07:28:49.687500+00:00,Case242,Variant 111,111,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-17 16:30:00+00:00,Final Inspection Q.C.,ID4287,2012-02-17 15:42:11.250000+00:00,Case242,Variant 111,111,Fluxicon Disco
End,complete,End,2012-02-17 16:30:00+00:00,End,End,2012-02-17 16:30:00+00:00,Case242,Variant 111,111,Fluxicon Disco
Start,complete,Start,2012-01-16 09:38:00+00:00,Start,Start,2012-01-16 09:38:00+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-16 13:36:00+00:00,Turning & Milling,ID4794,2012-01-16 13:26:42.187500+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-16 18:00:00+00:00,Turning & Milling,ID4529,2012-01-16 17:49:41.250000+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-01-16 19:48:00+00:00,Turning & Milling Q.C.,ID4287,2012-01-16 19:41:15+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-16 23:39:00+00:00,Turning & Milling,ID4529,2012-01-16 23:29:58.593750+00:00,Case243,Variant 112,112,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-01-17 17:44:00+00:00,Turning & Milling Q.C.,ID4618,2012-01-17 16:36:11.250000+00:00,Case243,Variant 112,112,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-24 21:32:00+00:00,Laser Marking,ID0998,2012-01-23 02:35:00+00:00,Case243,Variant 112,112,Fluxicon Disco
Lapping,complete,ID0998,2012-01-24 23:42:00+00:00,Lapping,ID0998,2012-01-24 23:09:30+00:00,Case243,Variant 112,112,Fluxicon Disco
Round Grinding,complete,ID4385,2012-01-25 21:36:00+00:00,Round Grinding,ID4385,2012-01-25 20:13:52.500000+00:00,Case243,Variant 112,112,Fluxicon Disco
Round Grinding,complete,ID4385,2012-01-25 22:54:00+00:00,Round Grinding,ID4385,2012-01-25 22:49:07.500000+00:00,Case243,Variant 112,112,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-26 22:18:00+00:00,Final Inspection Q.C.,ID4618,2012-01-26 20:06:22.500000+00:00,Case243,Variant 112,112,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-01-27 19:00:00+00:00,Final Inspection Q.C.,ID4618,2012-01-27 17:03:33.750000+00:00,Case243,Variant 112,112,Fluxicon Disco
Packing,complete,ID4820,2012-01-29 08:00:00+00:00,Packing,ID4820,2012-01-29 05:58:35.625000+00:00,Case243,Variant 112,112,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-01-29 15:37:00+00:00,Final Inspection Q.C.,ID4493,2012-01-29 15:36:48.750000+00:00,Case243,Variant 112,112,Fluxicon Disco
End,complete,End,2012-01-29 15:37:00+00:00,End,End,2012-01-29 15:37:00+00:00,Case243,Variant 112,112,Fluxicon Disco
Start,complete,Start,2012-01-10 00:15:00+00:00,Start,Start,2012-01-10 00:15:00+00:00,Case244,Variant 113,113,Fluxicon Disco
Lapping,complete,ID4528,2012-01-10 00:49:00+00:00,Lapping,ID4528,2012-01-10 00:40:30+00:00,Case244,Variant 113,113,Fluxicon Disco
Lapping,complete,ID4528,2012-01-10 15:12:00+00:00,Lapping,ID4528,2012-01-10 11:36:15+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-10 16:50:00+00:00,Round Grinding,ID4528,2012-01-10 16:43:52.500000+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-10 22:55:00+00:00,Round Grinding,ID4528,2012-01-10 22:32:11.250000+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-11 18:19:00+00:00,Round Grinding,ID4528,2012-01-11 17:06:15+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-11 19:38:00+00:00,Round Grinding,ID4528,2012-01-11 19:33:03.750000+00:00,Case244,Variant 113,113,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-11 19:40:00+00:00,Final Inspection Q.C.,ID4287,2012-01-11 19:39:48.750000+00:00,Case244,Variant 113,113,Fluxicon Disco
Round Grinding,complete,ID4528,2012-01-11 21:05:00+00:00,Round Grinding,ID4528,2012-01-11 20:59:41.250000+00:00,Case244,Variant 113,113,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-12 19:30:00+00:00,Final Inspection Q.C.,ID4287,2012-01-12 17:23:54.375000+00:00,Case244,Variant 113,113,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-01-13 19:52:00+00:00,Final Inspection Q.C.,ID4287,2012-01-13 17:34:56.250000+00:00,Case244,Variant 113,113,Fluxicon Disco
Packing,complete,ID4820,2012-01-15 08:00:00+00:00,Packing,ID4820,2012-01-15 06:01:26.250000+00:00,Case244,Variant 113,113,Fluxicon Disco
End,complete,End,2012-01-15 08:00:00+00:00,End,End,2012-01-15 08:00:00+00:00,Case244,Variant 113,113,Fluxicon Disco
Start,complete,Start,2012-01-19 14:07:00+00:00,Start,Start,2012-01-19 14:07:00+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-19 23:37:00+00:00,Turning & Milling,ID3846,2012-01-19 23:14:44.062500+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-20 01:04:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-20 00:58:33.750000+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-20 13:57:00+00:00,Turning & Milling,ID3846,2012-01-20 13:26:48.281250+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-20 18:04:00+00:00,Turning & Milling,ID3846,2012-01-20 17:54:21.093750+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-01-20 19:28:00+00:00,Turning & Milling,ID3846,2012-01-20 19:24:43.125000+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-23 10:30:00+00:00,Turning & Milling,ID4641,2012-01-23 08:02:15.937500+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-23 12:20:00+00:00,Turning & Milling,ID4641,2012-01-23 12:15:42.187500+00:00,Case245,Variant 114,114,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-23 15:43:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-23 15:30:18.750000+00:00,Case245,Variant 114,114,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-25 00:23:00+00:00,Laser Marking,ID0998,2012-01-24 16:13:00+00:00,Case245,Variant 114,114,Fluxicon Disco
